"""n°_transaction""",date,type,details,selection,description,pièce,billet,carte_bancaire,fidélitée,prix,insérée,rendue
65537.0,2025-06-22 15:27:28,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65536.0,2025-06-22 14:38:32,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65535.0,2025-06-22 14:11:10,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65534.0,2025-06-22 13:25:16,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65533.0,2025-06-22 13:22:57,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65532.0,2025-06-22 13:21:13,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65531.0,2025-06-22 13:19:30,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65530.0,2025-06-22 12:23:23,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65529.0,2025-06-22 11:53:57,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65528.0,2025-06-22 11:53:30,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
65527.0,2025-06-22 11:34:54,démarrage,*,11.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
65526.0,2025-06-22 11:23:37,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65525.0,2025-06-22 11:23:12,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65524.0,2025-06-22 11:06:27,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65523.0,2025-06-22 10:49:47,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65522.0,2025-06-22 10:49:26,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65521.0,2025-06-22 10:27:34,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65520.0,2025-06-22 10:24:06,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65519.0,2025-06-22 10:06:00,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65518.0,2025-06-22 07:30:44,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65517.0,2025-06-22 07:29:43,démarrage,*,11.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65516.0,2025-06-21 16:49:13,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65515.0,2025-06-21 16:48:22,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
65514.0,2025-06-21 16:47:47,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.9,0.4
65513.0,2025-06-21 15:44:02,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65512.0,2025-06-21 14:58:10,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65511.0,2025-06-21 14:15:14,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65510.0,2025-06-21 14:07:27,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65509.0,2025-06-21 14:06:24,démarrage,*,10.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
65508.0,2025-06-21 14:02:07,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
65507.0,2025-06-21 13:28:45,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65506.0,2025-06-21 13:27:16,démarrage,*,15.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
65505.0,2025-06-21 12:47:41,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65504.0,2025-06-21 12:46:56,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65503.0,2025-06-21 12:38:28,démarrage,*,11.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65502.0,2025-06-21 12:30:56,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65501.0,2025-06-21 12:22:58,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65500.0,2025-06-21 12:22:02,démarrage,*,21.0,Séchoir ,0.0,20,0.0,0,2.5,20.0,17.5
65499.0,2025-06-21 11:47:39,démarrage,*,30.0,Assouplissant ,0.0,0,0.0,0,1.2,1.2,0.0
65498.0,2025-06-21 11:46:40,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65497.0,2025-06-21 10:41:52,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65496.0,2025-06-21 10:40:03,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65495.0,2025-06-21 10:13:58,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65494.0,2025-06-21 10:06:56,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
65493.0,2025-06-21 10:01:04,démarrage,*,13.0,Machine 8 kg,6.0,0,0.0,0,4.5,6.0,1.5
65492.0,2025-06-21 09:58:51,démarrage,*,10.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65491.0,2025-06-21 09:54:43,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65490.0,2025-06-21 09:48:51,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65489.0,2025-06-21 09:38:40,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65488.0,2025-06-21 09:36:21,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65487.0,2025-06-21 09:08:19,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65486.0,2025-06-21 07:54:47,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65485.0,2025-06-21 07:51:44,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65484.0,2025-06-21 07:18:44,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65483.0,2025-06-21 06:46:55,démarrage,*,10.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65482.0,2025-06-20 15:24:48,démarrage,*,10.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
65481.0,2025-06-20 15:23:46,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65480.0,2025-06-20 15:22:23,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65479.0,2025-06-20 13:38:41,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65478.0,2025-06-20 13:23:05,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65477.0,2025-06-20 13:06:13,démarrage,*,22.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
65476.0,2025-06-20 13:05:54,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65475.0,2025-06-20 12:39:41,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65474.0,2025-06-20 12:39:29,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65473.0,2025-06-20 12:39:12,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65472.0,2025-06-20 12:38:56,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65471.0,2025-06-20 12:22:25,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65470.0,2025-06-20 12:19:40,démarrage,*,11.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
65469.0,2025-06-20 12:16:24,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65468.0,2025-06-20 11:35:52,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65467.0,2025-06-20 11:35:33,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65466.0,2025-06-20 11:32:59,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65465.0,2025-06-20 08:55:50,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65464.0,2025-06-20 08:55:20,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65463.0,2025-06-20 07:35:13,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65462.0,2025-06-20 07:34:24,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65461.0,2025-06-20 07:28:25,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65460.0,2025-06-20 07:15:07,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65459.0,2025-06-20 07:11:43,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65458.0,2025-06-20 07:11:27,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
65457.0,2025-06-20 06:29:12,démarrage,*,13.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
65456.0,2025-06-20 06:17:57,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65455.0,2025-06-19 21:24:30,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65454.0,2025-06-19 19:18:41,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65453.0,2025-06-19 18:01:02,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
65452.0,2025-06-19 17:59:27,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
65451.0,2025-06-19 17:13:45,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65450.0,2025-06-19 17:13:21,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65449.0,2025-06-19 17:12:33,démarrage,*,35.0,Lessive  ,2.0,0,0.0,0,1.2,2.0,0.8
65448.0,2025-06-19 16:06:55,démarrage,*,15.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
65447.0,2025-06-19 15:06:56,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65446.0,2025-06-19 14:47:56,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65445.0,2025-06-19 14:46:41,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65444.0,2025-06-19 14:13:23,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65443.0,2025-06-19 14:06:22,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65442.0,2025-06-19 14:05:22,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65441.0,2025-06-19 11:07:00,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65440.0,2025-06-19 10:07:31,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65439.0,2025-06-19 10:06:19,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65438.0,2025-06-19 09:44:12,démarrage,*,10.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65437.0,2025-06-19 09:21:27,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65436.0,2025-06-19 09:21:00,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65435.0,2025-06-19 09:18:06,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65434.0,2025-06-19 07:23:35,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65433.0,2025-06-19 06:32:53,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65432.0,2025-06-19 06:30:26,démarrage,*,33.0,Détachant ,0.0,0,1.2,0,1.2,1.2,0.0
65431.0,2025-06-19 05:51:05,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65430.0,2025-06-18 19:09:42,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65429.0,2025-06-18 19:04:30,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65428.0,2025-06-18 18:52:29,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65427.0,2025-06-18 18:38:48,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65426.0,2025-06-18 17:57:16,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65425.0,2025-06-18 16:21:13,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65424.0,2025-06-18 15:42:31,démarrage,*,15.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
65423.0,2025-06-18 15:10:59,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65422.0,2025-06-18 15:09:59,démarrage,*,23.0,Séchoir ,0.0,20,0.0,0,2.5,20.0,17.5
65421.0,2025-06-18 14:51:16,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65420.0,2025-06-18 14:37:15,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65419.0,2025-06-18 14:05:03,démarrage,*,14.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
65418.0,2025-06-18 13:55:09,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65417.0,2025-06-18 13:54:10,démarrage,*,32.0,Détachant ,0.0,0,1.2,0,1.2,1.2,0.0
65416.0,2025-06-18 13:53:47,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65415.0,2025-06-18 11:28:31,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65414.0,2025-06-18 11:14:47,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65413.0,2025-06-18 11:07:11,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65412.0,2025-06-18 11:06:47,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65411.0,2025-06-18 11:03:02,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65410.0,2025-06-18 10:52:36,démarrage,*,15.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
65409.0,2025-06-18 10:51:46,démarrage,*,22.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
65408.0,2025-06-18 10:50:50,démarrage,*,34.0,Lessive  ,0.0,5,0.0,0,1.2,5.0,3.8
65407.0,2025-06-18 10:49:47,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65406.0,2025-06-18 10:31:04,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65405.0,2025-06-18 10:28:06,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65404.0,2025-06-18 10:14:28,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65403.0,2025-06-18 10:11:38,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65402.0,2025-06-18 10:07:29,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65401.0,2025-06-18 10:04:31,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65400.0,2025-06-18 10:02:39,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65399.0,2025-06-18 09:51:52,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
65398.0,2025-06-18 09:21:36,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65397.0,2025-06-18 09:18:56,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65396.0,2025-06-18 09:07:01,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65395.0,2025-06-18 09:05:26,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65394.0,2025-06-18 09:03:50,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65393.0,2025-06-18 08:41:31,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65392.0,2025-06-18 08:29:57,démarrage,*,15.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
65391.0,2025-06-17 20:40:41,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65390.0,2025-06-17 19:25:11,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65389.0,2025-06-17 19:24:42,démarrage,*,22.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
65388.0,2025-06-17 19:11:28,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65387.0,2025-06-17 18:39:47,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65386.0,2025-06-17 18:36:47,démarrage,*,35.0,Lessive  ,0.0,20,0.0,0,1.2,20.0,18.8
65385.0,2025-06-17 17:36:32,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65384.0,2025-06-17 17:36:02,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65383.0,2025-06-17 17:35:08,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65382.0,2025-06-17 14:48:15,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65381.0,2025-06-17 13:53:18,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65380.0,2025-06-17 13:05:19,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65379.0,2025-06-17 13:05:01,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65378.0,2025-06-17 11:16:01,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65377.0,2025-06-17 11:15:43,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65376.0,2025-06-17 11:05:10,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65375.0,2025-06-17 10:42:27,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65374.0,2025-06-17 10:41:38,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65373.0,2025-06-17 10:35:28,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65372.0,2025-06-17 10:34:10,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65371.0,2025-06-17 10:31:43,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
65370.0,2025-06-17 10:29:43,distant,*,33.0,Détachant ,0.0,0,0.0,0,0.0,0.0,0.0
65369.0,2025-06-17 10:28:05,démarrage,*,33.0,Détachant ,0.0,10,0.0,0,1.2,10.0,8.8
65368.0,2025-06-17 09:19:47,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65367.0,2025-06-17 09:17:23,démarrage,*,10.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65366.0,2025-06-17 08:29:08,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65365.0,2025-06-17 08:24:44,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65364.0,2025-06-17 07:49:42,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65363.0,2025-06-17 07:48:44,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65362.0,2025-06-16 18:20:33,démarrage,*,22.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65361.0,2025-06-16 17:51:13,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65360.0,2025-06-16 17:48:01,démarrage,*,22.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
65359.0,2025-06-16 17:16:36,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65358.0,2025-06-16 16:26:15,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65357.0,2025-06-16 16:25:56,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65356.0,2025-06-16 14:40:16,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65355.0,2025-06-16 14:12:11,démarrage,*,21.0,Séchoir ,0.0,10,0.0,0,2.5,10.5,8.0
65354.0,2025-06-16 14:11:55,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65353.0,2025-06-16 13:36:19,démarrage,*,14.0,Machine 16 kg,9.0,0,0.0,0,9.0,9.0,0.0
65352.0,2025-06-16 13:35:21,démarrage,*,10.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
65351.0,2025-06-16 13:24:53,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65350.0,2025-06-16 11:26:21,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65349.0,2025-06-16 11:07:44,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65348.0,2025-06-16 11:07:15,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65347.0,2025-06-16 10:37:53,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65346.0,2025-06-16 10:33:15,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65345.0,2025-06-16 10:11:24,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
65344.0,2025-06-16 10:09:50,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65343.0,2025-06-16 10:08:16,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65342.0,2025-06-16 10:03:31,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65341.0,2025-06-16 09:46:30,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65340.0,2025-06-16 09:46:12,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65339.0,2025-06-16 09:01:08,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65338.0,2025-06-16 09:00:49,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65337.0,2025-06-16 08:49:13,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65336.0,2025-06-16 08:48:49,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65335.0,2025-06-15 23:16:28,démarrage,*,11.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65334.0,2025-06-15 23:14:52,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
65333.0,2025-06-15 23:14:25,démarrage,*,34.0,Lessive  ,2.0,0,0.0,0,1.2,2.0,0.8
65332.0,2025-06-15 20:34:05,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65331.0,2025-06-15 19:55:41,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65330.0,2025-06-15 19:42:53,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65329.0,2025-06-15 18:55:47,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65328.0,2025-06-15 18:43:54,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
65327.0,2025-06-15 17:07:18,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65326.0,2025-06-15 16:59:56,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65325.0,2025-06-15 16:24:24,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65324.0,2025-06-15 16:14:43,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65323.0,2025-06-15 15:26:30,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65322.0,2025-06-15 15:26:14,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65321.0,2025-06-15 14:41:18,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65320.0,2025-06-15 14:35:45,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65319.0,2025-06-15 14:31:43,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65318.0,2025-06-15 14:30:57,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
65317.0,2025-06-15 14:11:48,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65316.0,2025-06-15 13:58:44,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
65315.0,2025-06-15 13:19:03,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
65314.0,2025-06-15 12:01:19,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
65313.0,2025-06-15 11:58:49,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65312.0,2025-06-15 11:58:34,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65311.0,2025-06-15 11:58:08,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
65310.0,2025-06-15 11:43:01,démarrage,*,22.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
